smiles,Bioactivity
S1SC[C@H](N)C(=O)N[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)C1)CC(=O)N)[C@H](O)C)Cc1ccc(O)cc1,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,1
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,1
CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0
OC(=O)CC[C@H](NC(=O)c1ccc(cc1)[C@@H](Cc1nc2c(nc(nc2N)N)nc1)CC)C(O)=O,1
O(C(=O)c1ccccc1)CCCN1CCCCC1C,0
COc1ccc(CC2COC(=O)C2Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)cc1OC,0
O1[C@@H]2[C@@]34[C@@](O)([C@@H](N(CC3)CC=C)Cc3c4c1c(O)cc3)CCC2=O,0
COc1ccccc1OCC(COC(=O)N)O,0
CC(N)Br,1
[H]C=1C([H])=C(C([H])=C([H])C=1N([H])[H])S(=O)(=O)N([H])C(=O)C([H])([H])[H],0
s1ccnc1NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(O)=O)cc1,1
CC1CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C4(C)CCC(=O)C=C14,1
O[C@@H](CN1CCN(CC1)CC(=O)Nc1c(cccc1C)C)COc1c(OC)cccc1,0
COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1,0
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,1
Fc1cc2c(-c3c(cc(F)cc3)C23NC(=O)NC3=O)cc1,1
O=c1nc([nH]c2NC[C@H](N(c12)C=O)CNc1ccc(cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,0
COC(=O)CCc1/c/2=C/C3=N/C(=C\c4[nH]c(/C=C/5\N=C(/C=c(/c1C)\[nH]2)[C@]1(C)[C@H](C(=O)OC)C(=CC=C51)C(=O)OC)c(c4C=C)C)/C(=C3CCC(=O)O)C,1
S1[C@H]2N([C@H](C1(C)C)C(=O)O[C@@H](OC(=O)OCC)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1,0
OC(=O)CCC=1C(=CC(=C(N=CN(C)C)C1I)I)I,0
C1=CC=C(C=N1)CO,0
N1=C(N=C(OC)C2=C1N(C3OC(C(C3O)O)CO)C=N2)N,1
OCCOCCOCCOCCOCCOCCOCCOCCOCCO,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1
O1[C@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@@H](O)[C@H](O[C@H]2O[C@H](C)[C@@H](N[C@H]3C=C(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)C1CO,1
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,0
CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,1
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0
O(c1cc2[C@@]34[C@@H]([C@H](N(CC3)C)Cc2cc1)CCCC4)C,0
CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN3CCOCC3)c2c1,1
[H]C(=C([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1([H]))C(=O)OC5([H])(C([H])([H])C6([H])(C([H])([H])N4C([H])([H])C([H])([H])C=3C=2C([H])=C([H])C(OC([H])([H])[H])=C([H])C=2N([H])C=3C4([H])C([H])([H])C6([H])(C([H])(C(=O)OC([H])([H])[H])C5([H])(OC([H])([H])[H])))),0
BrC(CC)(CC)C(=O)NC(=O)N,0
CCC1=C2NC(C=C3NC(=CC4=N\C(C(CCC(O)=O)C4C)=C4\C(C(=O)OC)C(=O)C5=C(C)C(=C2)N=C45)C(C)=C3C=C)=C1C,0
CSCC[C@H](N)C(=O)O,0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CCCC(N)C(O)=O)C2=O)C(O)=O,1
O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=CC=CC3=C1C=CS3)=C2,0
S1SC[C@H](N)C(=O)N[C@@H](C(=O)N[C@@H]([C@@H](CC)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)C1)CC(=O)N)CCC(=O)N)Cc1ccc(O)cc1,1
O(C[C@H](O)COC(=O)N)c1c(OC)cccc1,0
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,0
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C(C[C@]4(C)[C@H]3CC[C@]12C)=CO,1
[H]OC(=O)C4=C(C([H])([H])SC1=NN=NN1C([H])([H])C(=O)O[H])C([H])([H])SC3([H])(N4(C(=O)C3([H])(N([H])C(=O)C([H])([H])C=2C([H])=C([H])C([H])=C([H])C=2C([H])([H])N([H])[H]))),1
CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC5OC56C(O)C=CC(=O)C6(C)C4CCC23C)C1,0
N1(c2c(cc(c(n2)N2CC3[C@@H](C3C2)NC(=O)[C@@H](NC(=O)[C@H](C)N)C)F)C(=O)C(=C1)C(=O)O)c1ccc(cc1F)F,1
CC1=Nc2ccccc2C(=O)N1c1ccccc1C,0
O=C1NC(=O)NC(=O)C1([C@@H](CCC)C)CC,0
N12C([C@H](C2=O)N=CN2CCCCCC2)SC([C@@H]1C(=O)OCOC(=O)C(C)(C)C)(C)C,1
c1cc(ccc1C(=O)O)N2C(=C3C=CC=CC3=O)NC(=C4C=CC=CC4=O)N2,1
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,1
Cc1ccc(cc1)C(=O)Oc1ccc(cc1OC(=O)c1ccc(C)cc1)C(O)CNC(C)(C)C,0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(ccc1C(F)(F)F)C(F)(F)F,0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1
OC1CC=2C(C3C(C4C(CC3)(C(=CC4)C=5C=CC=NC5)C)CC2)(CC1)C,1
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1
Clc1ccc([C@@H](N2CCN(CC2)CCOCC(=O)O)c2ccccc2)cc1,1
C=12C(=CC(OC)=C(C1)OC)C(=NC(=N2)N3CCN(C(C4OC=5C(=CC=CC5)OC4)=O)CC3)N,0
Cc1onc(c1C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O)-c1ccccc1,1
[H]C=3C([H])=C([H])C1=C(N=C(N1C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])([H]))C=3([H]),1
O1[C@@H](CCn2c3nc(nc(N)c3nc2)-n2ncc(c2)C(=O)NC)C(O)C(O)[C@H]1CC,0
COC1=C(OC)C=C2C(CC3=CC=C(O)C=C3)N(C)CCC2=C1,0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1
Nc1nc(=O)n(cc1)[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,1
CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1C3(C)O,0
CCCCCCCC(=O)NC(CN1CCCC1)C(O)C1=CC2=C(OCCO2)C=C1,0
O([C@H]1[C@@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@@H]2N)CO)[C@H](N)C[C@@H](N)[C@@H]1O)[C@@H]1O[C@@H]([C@@H](O[C@@H]2O[C@H]([C@@H](O)[C@H](O)[C@H]2N)CN)[C@H]1O)CO,0
NC(=O)NC1NC(=O)NC1=O,0
COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC,0
ClC(Cl)Cl,1
O(C(=O)C=1C(\C(=C(\OCCOC)/O)\C(=NC=1C)C)c1cc([N+](=O)[O-])ccc1)C(C)C,1
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1
C1=CC=C(C=C1)C(O)(CCN(C)C)C2=CC=CC=C2Cl,0
O=C1C[C@@H]2CC[C@H]3[C@@H]4CC[C@@](O)(C)[C@]4(CC[C@@H]3[C@]2(C[C@H]1C)C)C,1
CC(=C)C1CCC(C)(C=C)C(C1)C(C)=C,0
Clc1ccc(OC(C(OCCSCCCCCCCCCCSCCOC(=O)C(Oc2ccc(Cl)cc2)(C)C)=O)(C)C)cc1,1
Clc1c(CCN2CCN(CC2)c2nsc3c2cccc3)cc2c(NC(=O)C2)c1,1
CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12,0
CNC(=O)Oc1cccc2ccccc12,0
C=C1C(=O)C23C(O)CC4C(C)(C)C(=O)CCC4(C)C2CCC1C3O,0
C1[C@H]2[C@H]([C@H]3[C@@]([C@@](C)(O)CC3)(C)C1)CC[C@@H]1[C@@]2(Cc2cn[nH]c2C1)C,1
O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,0
CN(C)[C@H]1[C@H]2C[C@@H]3Cc4c(ccc(O)c4C(=C3C(=O)[C@]2(O)C(=C(C(=O)N)C1=O)O)O)N(C)C,1
CC(O)C1(O)CC(OC2CC(N)C(O)C(C)O2)C2=C(O)C3=C(C(O)=C2C1)C(=O)C1=CC=CC=C1C3=O,0
O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OCCOC)C)C)C(C)C,1
COc1cc2c(cc1OC)C1C(C)c3ccc4c(c3CN1C=C2)OCO4,0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
[H]OC1=C([H])C([H])=C([H])C(=C1([H]))C([H])(O[H])C([H])(N([H])[H])C([H])([H])[H],0
Clc1cc2NC(NS(=O)(=O)c2cc1S(=O)(=O)N)Cc1ccccc1,1
Cl[C@@H]([C@@H](NC(=O)[C@H]1N(C[C@@H](C1)CCC)C)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O)C,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,1
OC[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,0
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(O)=O,0
N[C@@H](CCCNC(N)=N)C(O)=O,0
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,1
CC1C(OC(=O)C=Cc2ccccc2)CC2(O)C(C=O)=COC(OC3OC(CO)C(O)C(O)C3O)C12,0
N[C@@H](CC(=O)N1CCN2C(=NN=C2C(F)(F)F)C1)CC1=CC(F)=C(F)C=C1F,1
Clc1ccc(cc1)-c1ccc(cc1)COC(C(O)=O)(C)C,1
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,1
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO,0
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1,1
OC1=CC=C(C=C1)C1CC(=O)C2=C(O)C=C(O)C=C2O1,0
S1c2c(N(c3ncccc13)C(OCCOCCN1CCCCC1)=O)cccc2,0
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,0
OC(=O)CCC(C=C)N,1
OCC1CC(NCC(=O)N2CCC[C@H]2C#N)C2C(C1)CC2,1
[H]C=1C([H])=C(C([H])=C([H])C=1(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]))C(=O)C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])([H]),0
[H]C1(CC2=CC3=C(OC(=O)C=C3)C=C2O1)C(C)(C)OC(C)=O,0
FC(F)(F)c1ccc(NC(=O)\C(=C(/O)\C)\C#N)cc1,1
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1
CC(C)=CC(=O)OC1CC2=C(OC1(C)C)C=C1OC(=O)C=CC1=C2,0
CC1=C(CCN2CCC(C3=NOC4=C3C=CC(F)=C4)CC2)C(=O)N2CCC[C@@H](O)C2=N1,0
NC(CCC(N)=O)C(O)=O,1
CC(=O)NC1CCC2=CC(=C(C(=C2C=3C1=CC(=O)C(=CC3)OC)OC)OC)OC,0
O(C[C@](CCC)(COC(=O)N)C)C(=O)NC(C)C,0
O(CCCCCCCCCCCC)CCOCCOCCOCCOCCOCCOCCOCCOCCO,0
OCC1=C2C(O)CCN2C=C1,1
OC(=O)C1=CN(C2CC2)c2cc(N3CCNCC3)c(F)cc2C1=O,1
Cl[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@H](C(=O)CO)[C@]3(C[C@@H]1O)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C,0
CNCC(O)c1ccc(O)cc1,0
OCC1OC(OC2C(O)C(O)C(CO)OC2C2=C(O)C=C3OC(=CC(=O)C3=C2O)C2=CC=C(O)C=C2)C(O)C(O)C1O,0
O([C@H]1[C@H](N=C(N)N)[C@@H](O)[C@@H](N=C(N)N)[C@H](O)[C@@H]1O)[C@@H]1O[C@@H]([C@@](O)([C@@H]1O[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1NC)CO)C=O)C,0
S1c2c(N(C[C@H](N(C)C)C)c3c1cccc3)cccc2,1
CCO,1
COc1ccccc1OC[C@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0
Clc1ccc(cc1)/C(/NCCCC(=O)N)=C\1/C=C(F)C=CC/1=O,1
O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,1
COC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,0
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,1
CC1CCC2=C(C1)C1=C(OC=C1C)C=C2C,1
CCC1=C2NC(C=C3N=C(C=C4N=C(C=C5NC(=C2)C(C)=C5C(C)O)C(C)=C4CCC(O)=O)C(CCC(O)=O)=C3C)=C1C,1
C1(=C(C(=C(C(=C1C(O)=O)I)N(C)C(C)=O)I)NC(C)=O)I,0
N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,0
O1[C@@H](COC12CCCCC2)C\N=C(\N)/N,0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,1
O(c1cc2[C@@]3([C@H](N(CC3)C)N(c2cc1)C)C)C(=O)NC,0
CCOC(=O)CN[C@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(cc1)/C(=N/O)/N)C1CCCCC1,1
n1(c2CCN(Cc2c2c1cccc2)C)Cc1ccccc1,1
CC12CCC3C(=O)OC(c4ccoc4)CC3(C)C1C(=O)C=CC2O,0
S[C@@H]([C@H](S)C(=O)O)C(=O)O,1
CN/C(=C/[N+](=O)[O-])/NCCSCc1ccc(o1)CN(C)C,1
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,1
[H]OC4([H])(C(=C([H])[H])C(=C([H])C([H])=C1C([H])([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])(C1([H])C([H])([H])C([H])([H])C3([H])(C([H])(C([H])=C([H])C([H])(O[H])C2([H])(C([H])([H])C2([H])([H])))C([H])([H])[H])))C([H])([H])C([H])(O[H])C4([H])([H])),0
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(C)(=O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O,1
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,0
CN1CC2(C=C)C3CC4OCC3C1C2C41C(=O)NC2=CC=CC=C12,1
O[C@@H]1[C@H](N)C[C@@H](O[C@@H]1C)O[C@@H]1C[C@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C,1
OC1=CC(O)=CC(O)=C1,1
CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=C1C=C(S(N)(=O)=O)C=C2,1
O([C@@H]1C[C@@H](CC[C@@H]1OC(=O)C(CO)(CO)C)C[C@@H]([C@@H]1OC(=O)[C@H]2N(CCCC2)C(=O)C(=O)[C@]2(O[C@@H](CC[C@H]2C)C[C@@H](OC)/C(=C\C=C/C=C\[C@H](C[C@H](C(=O)[C@@H](OC)[C@@H](O)/C(=C\[C@H](C(=O)C1)C)/C)C)C)/C)O)C)C,0
[H]OC3([H])(C([H])([H])C1(C([H])([H])[H])(C([H])(C([H])([H])C([H])([H])C1(OC(=O)OC([H])([H])C([H])([H])[H])(C(=O)C([H])([H])OC(=O)C([H])([H])C([H])([H])[H]))C4([H])(C([H])([H])C([H])([H])C2=C([H])C(=O)C([H])=C([H])C2(C([H])([H])[H])C34([H])))),0
CO[C@H]1/C=C/O[C@@]2(C)OC3=C(C)C(O)=C4C(=O)C(=C5NC6(CCN(CC(C)C)CC6)N=C5C4=C3C2=O)N=C(O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1
S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)CSCC#N)C(=C(C1)CSc1n(nnn1)C)C(=O)O,1
Oc1ccc(C(=O)c2cc(O)c(O)c(O)c2)c(O)c1O,1
OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1,0
Nc1ccc(cc1)C(O)=O,0
OC12CCC34C5CC(CC3C1(COC4=O)CC(OC2=O)C1=COC=C1)OC5=O,1
[H]OC([H])([H])C([H])(O[H])C([H])([H])N(C(=O)C1=C(C(C(=O)N(C([H])([H])[H])C([H])([H])C([H])(O[H])C([H])([H])O[H])=C(C(=C1I)N([H])C(=O)C([H])(C([H])([H])O[H])C([H])([H])O[H])I)I)C([H])([H])[H],0
OC(=O)CC[C@H](C(=O)O)NC(=O)c1ccc(cc1)CCc1c[nH]c2c1c(=O)nc([nH]2)N,1
OC(=O)CC[C@H](NC(=O)N)C(O)=O,1
IC1=CC(=CC=C1)CN=C(N)N,1
O[C@@H]1C[C@H](O)C\C(=C\C=C\2/[C@H]3CC[C@@H]([C@@H](\C=C\[C@H](O)C4CC4)C)[C@]3(CCC/2)C)\C1=C,0
S1[C@H]2N(C(C(O)=O)=C(C1)COC(=O)N)C(=O)[C@H]2NC(=O)\C(=N/OC)\c1occc1,1
CCCCCCCCC=CCCCCCCCC(=O)OCCN,0
O(c1c([C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)cc(cc1)c1cc2c(cc1)cc(cc2)C(=O)O)C,0
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N,0
ClCCCl,1
OCC1OC(OC2=CC(C=CC3=CC=C(O)C=C3)=CC(O)=C2)C(O)C(O)C1O,0
CC1CC(CC(C)(C)C1)OC(=O)C(O)c1ccccc1,0
CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,0
Cc1c(c(c2CC[C@@](Oc2c1C)(C)COc1ccc(cc1)C[C@@H]1C(=O)NC(=O)S1)C)O,1
CC(C)NCC(O)COc1cc(C)c(OC(C)=O)c(C)c1C,0
CC1CC2OC(=O)C(=C)C2C(O)C2(C)C1C=CC2=O,1
Fc1ccc(cc1)CN/C(=C/1\N=C(N(C(=O)C1=O)C)C(NC(=O)c1nnc(o1)C)(C)C)/O,1
Sc1ncnc2[nH]cnc12,1
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0
COc1cc(C2C3C=C(C4Oc5cc(O)cc(O)c5C(=O)C4O)C4C2COC4(O)C3=O)ccc1O,0
O(C(=O)C1=C(NC(=C([C@H]1c1c2nonc2ccc1)C(=O)OC)C)C)C(C)C,1
CC(=O)CC(c1ccc(cc1)N(=O)=O)C1=C(O)Oc2ccccc2C1=O,1
N12CC(=O)C3C[C@@H]2C[C@@H](OC(=O)C2=CNc4c2cccc4)CC1C3,0
CN1CCC(C(O)C1)c1c(O)cc(O)c2C(=O)C=C(Oc12)c1ccccc1Cl,1
COc1cc2c(cc1OC)C[C@@H](C2=O)CC1CCN(CC1)Cc1ccccc1,0
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(Oc1ccccc1)C,0
Cc1cn([C@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1
O=C(N)C(CC[N+](C(C)C)(C(C)C)C)(c1ccccc1)c1ccccc1,0
CCOc1ccccc1OCCN[C@@H](C)Cc1ccc(OC)c(c1)S(=O)(=O)N,0
CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,0
F[C@H]1C[C@H]2[C@H]3[C@@]([C@@]4(OC(O[C@@H]4C3)(C)C)C(=O)CO)(C[C@H](O)[C@@H]2[C@@]2(C1=CC(=O)C=C2)C)C,0
Clc1cc2c(N(C)C(=O)CN=C2c2ccccc2F)cc1,0
CC(N)COc1c(C)cccc1C,1
C(O)(=O)C(C)O,0
OC1CC2CCN3CC4=CC5=C(OCO5)C=C4C(C23)C1O,1
O=C1NC(=O)NC(=O)C1(/C(=C/CC)/C)CC,0
C[C@]12CCC3C(CCc4cc(O)ccc34)C1CC[C@@H]2O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,1
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0
NCCC[C@@H](CC(=O)NC[C@@H]1NC(=O)[C@@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)C(=CNC(=O)N)NC1=O)[C@@H]1CCN=C(N1)N)N,1
CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)c1ccccc1,1
S(=O)(=O)(O)N[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H]([C@@H](O[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3NS(=O)(=O)O)COS(=O)(=O)O)[C@H](O)[C@H]2O)C(=O)O)[C@H](O[C@H]1O[C@H]1[C@H](O)[C@@H](OS(=O)(=O)O)[C@@H](O[C@H]1C(=O)O)O[C@H]1[C@H](O)[C@@H](NS(=O)(=O)O)[C@H](O[C@@H]1COS(=O)(=O)O)OC)COS(=O)(=O)O,1
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,1
C=1C(=O)CCC2(C1CC(C(=O)OC)C3C4CCC5(OC(=O)CC5)C4(C)CC6OC632)C,1
C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,1
COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,0
Clc1cc2nccc(N[C@@H](CCCN(CC)CC)C)c2cc1,0
C=C1CCCC2(C)Cc3occ(C)c3CC12,0
[H]OC(=O)C3=C([H])N2C=1C(=C([H])C(F)=C([H])C=1C([H])([H])C([H])([H])C2([H])C([H])([H])[H])C3(=O),1
CC1=CCC(C(C)C)C=C1,0
S(=O)(=O)(N)c1cc2S(=O)(=O)CCCc2cc1C,1
S=C1NC(=O)C([C@@H](CCC)C)(CC)C(=O)N1,1
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,0
Cc1ncc(COP(O)(O)=O)c(CN(CCN(CC(O)=O)Cc2c(COP(O)(O)=O)cnc(C)c2O)CC(O)=O)c1O,1
[H]OC(=O)C(C(=O)N([H])[H])=C4SC([H])(C(=O)N([H])C3(OC([H])([H])[H])(C(=O)N2C(C(=O)O[H])=C(C([H])([H])SC1=NN=NN1C([H])([H])[H])C([H])([H])SC23([H])))S4,1
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0
NCCCNCCSP(O)(O)=O,0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1
N12[C@@H](c3c(Cc4c1cccc4)cccc3)CN=C2N,0
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,0
[H]OC(=O)C3([H])(C([H])(O[H])C([H])([H])C2(O[H])(OC3([H])(C([H])([H])C([H])(OC1([H])(OC([H])(C([H])([H])[H])C([H])(O[H])C([H])(N([H])[H])C1([H])(O[H])))C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])(C([H])([H])[H])C([H])(O[H])C([H])(C([H])([H])[H])C([H])(OC(=O)C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])(O[H])C([H])(O[H])C2([H])([H]))C([H])([H])[H]))),0
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)CCOC(=O)CCCCCC)cc(cc2)C(F)(F)F,1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
OC(=O)CCCC=C1CC2CC(O)C(C=CC(O)C(C)CC#CC)C2C1,1
N1(c2c(cccc2)S[C@@H](c2ccc(cc2)OC)[C@@H](C1=O)OC(=O)C)CCN(C)C,1
CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,0
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,0
